name,joints,link_length,prev_axe,dof,mu,time,LCI,Z
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_1roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.7_,z_y__z__z__x_,5,0.0,3.16,4.879,0.0
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__z__z__y_,5,0.417,2.84,3.051,0.022
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__y__y__x_,5,0.16,3.16,4.537,0.008
roll_z_0_1roll_y_0_1pris_y_0_7pitch_x_0_4roll_z_0_4,roll_roll__pris__pitch__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__y__x__z_,5,0.0,2.06,3.238,0.001
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1roll_x_0_4,roll_roll__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__x__x_,5,0.153,3.66,4.114,0.002
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4pitch_y_0_4,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__y__x__y_,5,0.0,2.26,4.359,0.0
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.4_,z_y__x__y__x_,5,0.187,2.56,3.888,0.004
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.4_,z_y__x__y__z_,5,0.206,2.91,4.876,0.011
roll_z_0_1pitch_y_0_7roll_y_0_4pitch_y_0_4roll_z_0_7,roll_pitch__roll__pitch__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__z_,5,0.166,2.86,3.931,0.008
roll_z_0_1pitch_y_0_4pris_x_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pris__pitch__roll_,0.1_0.4__0.7__0.4__0.1_,z_y__x__x__x_,5,0.151,1.97,3.301,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.7__0.4_,z_y__y__x__y_,5,0.219,2.72,4.328,0.006
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.4__0.4_,z_y__x__y__z_,5,0.0,3.18,4.875,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__x__y_,5,0.192,2.5,4.284,0.011
roll_z_0_1pitch_y_0_1pitch_y_0_7pitch_y_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__y__y__z_,5,0.205,2.28,2.777,0.012
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.1_,z_y__y__x__y_,5,0.171,2.82,4.434,0.002
roll_z_0_1roll_y_0_7pris_z_0_7pitch_y_0_1roll_y_0_4,roll_roll__pris__pitch__roll_,0.1_0.7__0.7__0.1__0.4_,z_y__z__y__y_,5,0.172,1.75,2.659,0.002
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_x_0_1pris_y_0_7,roll_roll__pitch__pitch__pris_,0.1_0.7__0.4__0.1__0.7_,z_y__y__x__y_,5,0.213,2.58,3.324,0.006
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_7pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__y__z__z_,5,0.368,6.21,2.238,0.016
roll_z_0_1pitch_y_0_1roll_y_0_7roll_y_0_4roll_y_0_4,roll_pitch__roll__roll__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__y__y__y_,5,0.0,3.52,4.25,0.01
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_7pitch_x_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.7__0.7__0.1_,z_y__y__x__x_,5,0.191,3.22,4.873,0.003
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_x_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.7_,z_y__y__x__x_,5,0.0,2.96,3.129,0.0
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_z_0_1roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.7__0.4__0.1__0.1_,z_y__x__z__y_,5,0.0,2.81,4.935,0.002
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7pitch_x_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.7__0.4_,z_y__x__y__x_,5,0.193,2.46,3.693,0.005
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.7__0.1_,z_y__x__y__y_,5,0.0,3.77,3.445,0.001
roll_z_0_1pitch_y_0_1pitch_z_0_7roll_z_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.4_,z_y__z__z__y_,5,0.15,3.76,3.367,0.002
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_z_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.4__0.4_,z_y__y__z__z_,5,0.389,3.94,3.482,0.045
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_7roll_z_0_1,roll_pitch__roll__pitch__roll_,0.1_0.1__0.7__0.7__0.1_,z_y__z__y__z_,5,0.0,2.86,4.935,0.0
roll_z_0_1pitch_y_0_1roll_y_0_1pitch_y_0_4roll_x_0_4,roll_pitch__roll__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__x_,5,0.0,2.46,4.214,0.001
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__x__y__y_,5,0.205,2.61,3.894,0.005
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_roll__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__y__x__y_,5,0.177,3.36,4.822,0.002
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.1_,z_y__y__y__y_,5,0.0,3.21,4.865,0.0
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_z_0_4pris_z_0_4,roll_pitch__pris__pitch__pris_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__z_,5,0.0,1.97,3.299,0.001
roll_z_0_1pris_y_0_4pris_y_0_7pitch_y_0_4pris_x_0_4,roll_pris__pris__pitch__pris_,0.1_0.4__0.7__0.4__0.4_,z_y__y__y__x_,5,0.0,3.61,5.313,0.002
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_7roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.1_,z_y__x__x__x_,5,0.0,2.66,3.17,0.001
roll_z_0_1roll_y_0_7roll_y_0_1pitch_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll_,0.1_0.7__0.1__0.1__0.4_,z_y__y__y__y_,5,0.0,2.46,3.812,0.002
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_7,roll_roll__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__y__x__y_,5,0.207,2.91,3.403,0.005
roll_z_0_1roll_y_0_1pitch_y_0_7roll_y_0_1pitch_y_0_7,roll_roll__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.7_,z_y__y__y__y_,5,0.0,2.76,2.695,0.0
roll_z_0_1roll_y_0_7pitch_y_0_7roll_x_0_7roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.7__0.7__0.7__0.1_,z_y__y__x__y_,5,0.163,2.95,3.978,0.002
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_z_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.7__0.4_,z_y__y__z__y_,5,0.206,2.56,3.226,0.005
roll_z_0_1roll_y_0_1pitch_y_0_1pris_x_0_7roll_z_0_4,roll_roll__pitch__pris__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__x__z_,5,0.353,2.92,5.109,0.028
roll_z_0_1roll_y_0_1pitch_y_0_4roll_z_0_1roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__z__y_,5,0.149,2.76,3.115,0.002
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.7_,z_y__z__y__z_,5,0.0,3.06,4.884,0.001
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_x_0_4roll_z_0_1,roll_roll__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__y__x__z_,5,0.333,3.47,4.908,0.009
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__x__y__y_,5,0.0,2.96,4.935,0.0
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_4roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.7_,z_y__z__z__y_,5,0.155,2.56,3.484,0.003
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_z_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.1__0.7_,z_y__z__z__z_,5,0.148,2.66,3.191,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__y__z__z_,5,0.0,2.72,4.935,0.0
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_7roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.7__0.1_,z_y__y__y__z_,5,0.185,2.8,3.253,0.002
roll_z_0_1pitch_y_0_1pitch_z_0_7roll_x_0_1pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.7__0.1__0.7_,z_y__z__x__y_,5,0.0,2.82,4.71,0.004
roll_z_0_1roll_y_0_4pitch_y_0_7roll_y_0_7roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.4__0.7__0.7__0.4_,z_y__y__y__y_,5,0.192,3.16,3.931,0.003
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.1__0.4_,z_y__z__y__z_,5,0.0,3.21,2.781,0.0
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.4__0.1_,z_y__x__z__x_,5,0.204,2.5,3.143,0.005
roll_z_0_1pris_y_0_4pitch_y_0_7roll_y_0_1pitch_y_0_4,roll_pris__pitch__roll__pitch_,0.1_0.4__0.7__0.1__0.4_,z_y__y__y__y_,5,0.179,2.31,3.757,0.008
roll_z_0_1pitch_y_0_1pitch_z_0_1roll_x_0_7roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.1_,z_y__z__x__y_,5,0.174,2.46,4.059,0.01
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.4_,z_y__x__y__z_,5,0.167,3.17,4.481,0.01
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_4roll_z_0_7,roll_roll__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.7_,z_y__y__x__z_,5,0.209,3.12,4.354,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.7__0.7__0.4_,z_y__x__z__z_,5,0.0,3.12,4.935,0.001
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_7roll_y_0_1,roll_roll__pitch__pitch__roll_,0.1_0.7__0.1__0.7__0.1_,z_y__y__x__y_,5,0.0,2.96,4.932,0.002
roll_z_0_1roll_y_0_1roll_y_0_7pris_y_0_7roll_y_0_4,roll_roll__roll__pris__roll_,0.1_0.1__0.7__0.7__0.4_,z_y__y__y__y_,5,0.405,2.73,4.257,0.017
roll_z_0_1roll_y_0_7pitch_y_0_7roll_y_0_7pitch_y_0_7,roll_roll__pitch__roll__pitch_,0.1_0.7__0.7__0.7__0.7_,z_y__y__y__y_,5,0.183,2.81,4.935,0.003
roll_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_4roll_y_0_4,roll_pitch__roll__pitch__roll_,0.1_0.7__0.4__0.4__0.4_,z_y__z__y__y_,5,0.0,2.82,4.935,0.002
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_x_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.7__0.4__0.1_,z_y__y__x__x_,5,0.199,2.21,2.401,0.009
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.4_,z_y__z__y__z_,5,0.0,3.32,4.918,0.0
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.7_,z_y__x__z__z_,5,0.0,3.12,4.887,0.001
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_y_0_1pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.7_,z_y__z__y__y_,5,0.0,3.68,4.936,0.003
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.4__0.1_,z_y__z__y__x_,5,0.0,2.84,3.895,0.001
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_z_0_1pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.1__0.1__0.1_,z_y__y__z__z_,5,0.209,2.6,3.213,0.01
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__y__y__z_,5,0.2,3.51,3.532,0.005
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_x_0_4pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.4__0.1_,z_y__y__x__y_,5,0.195,2.61,3.314,0.004
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_7roll_y_0_4,roll_roll__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__y__z__y_,5,0.0,3.12,4.094,0.0
roll_z_0_1pitch_y_0_1pris_z_0_7pitch_z_0_7pris_z_0_7,roll_pitch__pris__pitch__pris_,0.1_0.1__0.7__0.7__0.7_,z_y__z__z__z_,5,0.153,2.28,3.095,0.002
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_7roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.7__0.1_,z_y__x__y__y_,5,0.0,2.3,3.428,0.0
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7pitch_y_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.4__0.1__0.7__0.7_,z_y__x__y__y_,5,0.0,3.2,4.913,0.001
roll_z_0_1roll_y_0_7roll_y_0_7roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__pitch_,0.1_0.7__0.7__0.4__0.4_,z_y__y__y__y_,5,0.18,3.72,4.862,0.004
roll_z_0_1roll_y_0_1pitch_y_0_1roll_x_0_7roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.1__0.1__0.7__0.4_,z_y__y__x__y_,5,0.206,2.57,3.495,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_1pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.1__0.4_,z_y__x__x__x_,5,0.202,3.96,3.411,0.005
roll_z_0_1roll_y_0_7roll_y_0_4pitch_y_0_7roll_x_0_7,roll_roll__roll__pitch__roll_,0.1_0.7__0.4__0.7__0.7_,z_y__y__y__x_,5,0.2,3.57,4.846,0.005
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_y_0_4pitch_y_0_7,roll_pitch__pitch__roll__pitch_,0.1_0.7__0.7__0.4__0.7_,z_y__z__y__y_,5,0.231,5.1,4.021,0.003
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.7__0.7_,z_y__y__x__z_,5,0.2,2.62,4.145,0.005
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.7_,z_y__x__x__z_,5,0.0,2.87,4.886,0.004
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4roll_y_0_7,roll_pitch__roll__pitch__roll_,0.1_0.4__0.7__0.4__0.7_,z_y__x__y__y_,5,0.0,2.76,4.935,0.005
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_1roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.1_,z_y__x__z__z_,5,0.195,2.5,3.973,0.009
roll_z_0_1roll_y_0_4pris_y_0_7roll_z_0_7pitch_y_0_7,roll_roll__pris__roll__pitch_,0.1_0.4__0.7__0.7__0.7_,z_y__y__z__y_,5,0.351,3.48,2.224,0.012
roll_z_0_1pitch_y_0_1roll_z_0_7pitch_y_0_1pitch_y_0_4,roll_pitch__roll__pitch__pitch_,0.1_0.1__0.7__0.1__0.4_,z_y__z__y__y_,5,0.199,2.42,3.317,0.007
roll_z_0_1pitch_y_0_1roll_x_0_4roll_y_0_7roll_y_0_4,roll_pitch__roll__roll__roll_,0.1_0.1__0.4__0.7__0.4_,z_y__x__y__y_,5,0.0,2.57,4.752,0.003
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_z_0_1pitch_y_0_7,roll_roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.1__0.7_,z_y__y__z__y_,5,0.0,2.97,4.661,0.007
roll_z_0_1pitch_y_0_7pitch_y_0_1roll_y_0_4roll_y_0_7,roll_pitch__pitch__roll__roll_,0.1_0.7__0.1__0.4__0.7_,z_y__y__y__y_,5,0.187,2.76,3.553,0.004
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_x_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.7__0.4__0.1_,z_y__x__x__z_,5,0.0,2.8,2.365,0.001
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_7roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.7__0.7__0.7__0.4_,z_y__x__x__y_,5,0.0,3.62,4.816,0.001
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__y_,5,0.207,2.68,2.419,0.009
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__z__x__x_,5,0.0,4.45,4.935,0.002
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch__pitch_,0.1_0.7__0.1__0.7__0.1_,z_y__y__y__y_,5,0.0,3.02,3.437,0.0
roll_z_0_1pitch_y_0_7pitch_y_0_1pitch_y_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.1__0.1__0.1_,z_y__y__y__y_,5,0.0,3.51,2.764,0.001
roll_z_0_1roll_y_0_1pitch_y_0_7pitch_z_0_1roll_y_0_1,roll_roll__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.1_,z_y__y__z__y_,5,0.0,4.08,4.478,0.003
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_y_0_4pris_y_0_7,roll_pitch__pitch__roll__pris_,0.1_0.4__0.4__0.4__0.7_,z_y__x__y__y_,5,0.0,2.41,4.828,0.002
roll_z_0_1pitch_y_0_7pitch_y_0_7pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.7__0.1__0.1_,z_y__y__y__y_,5,0.0,2.66,3.272,0.001
roll_z_0_1pitch_y_0_1pitch_z_0_7roll_z_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.7__0.4__0.4_,z_y__z__z__y_,5,0.0,3.84,3.975,0.007
roll_z_0_1pitch_y_0_1pitch_z_0_4pitch_x_0_4roll_x_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.7_,z_y__z__x__x_,5,0.0,2.65,4.935,0.0
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_7roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.7__0.7_,z_y__x__x__y_,5,0.196,2.8,4.934,0.004
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_7pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.7__0.4_,z_y__y__z__y_,5,0.0,4.06,4.104,0.001
roll_z_0_1pitch_y_0_7roll_z_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.4__0.4__0.1_,z_y__z__y__y_,5,0.0,3.36,4.809,0.0
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_1,roll_roll__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__x__y_,5,0.159,2.05,4.259,0.002
roll_z_0_1pitch_y_0_7roll_z_0_1roll_y_0_7pitch_y_0_7,roll_pitch__roll__roll__pitch_,0.1_0.7__0.1__0.7__0.7_,z_y__z__y__y_,5,0.0,2.87,4.067,0.002
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__z__y_,5,0.0,2.73,3.667,0.001
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_y_0_7pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.7__0.4__0.7__0.1_,z_y__z__y__z_,5,0.172,3.31,4.566,0.007
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_z_0_1roll_y_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.1__0.7_,z_y__y__z__y_,5,0.386,3.09,3.707,0.028
roll_z_0_1pitch_y_0_4pitch_y_0_7roll_x_0_4pris_z_0_7,roll_pitch__pitch__roll__pris_,0.1_0.4__0.7__0.4__0.7_,z_y__y__x__z_,5,0.164,2.32,2.587,0.006
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.7__0.1__0.4_,z_y__z__z__y_,5,0.0,4.26,4.92,0.0
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_7roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.7__0.4_,z_y__z__x__z_,5,0.0,3.41,4.568,0.003
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__y__x__x_,5,0.36,3.78,4.352,0.03
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.4_,z_y__x__y__x_,5,0.0,2.38,3.325,0.003
roll_z_0_1roll_y_0_7pitch_y_0_4roll_z_0_1roll_y_0_4,roll_roll__pitch__roll__roll_,0.1_0.7__0.4__0.1__0.4_,z_y__y__z__y_,5,0.181,3.91,3.903,0.009
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.4__0.4_,z_y__y__y__y_,5,0.0,2.8,3.414,0.002
roll_z_0_1pitch_y_0_4pris_y_0_4pitch_y_0_4roll_x_0_1,roll_pitch__pris__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.151,2.14,2.995,0.001
roll_z_0_1pitch_y_0_1pitch_z_0_1pitch_z_0_7pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.7__0.1_,z_y__z__z__y_,5,0.0,3.54,3.169,0.0
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_1roll_z_0_7,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.7__0.1__0.7_,z_y__x__y__z_,5,0.215,2.62,4.168,0.005
roll_z_0_1roll_y_0_7roll_y_0_7pitch_y_0_4pris_y_0_7,roll_roll__roll__pitch__pris_,0.1_0.7__0.7__0.4__0.7_,z_y__y__y__y_,5,0.0,1.82,3.409,0.001
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_y_0_4,roll_roll__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.0,2.1,3.332,0.0
roll_z_0_1pitch_y_0_7pitch_y_0_4pitch_y_0_7roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.7__0.4__0.7__0.4_,z_y__y__y__x_,5,0.0,2.96,2.909,0.0
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__x__z__z_,5,0.189,2.2,4.184,0.011
roll_z_0_1pitch_y_0_4pitch_z_0_1roll_y_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__z__y__y_,5,0.189,2.61,3.203,0.004
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.7__0.7_,z_y__x__x__y_,5,0.194,2.89,2.421,0.009
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_1pitch_x_0_7,roll_pitch__roll__pitch__pitch_,0.1_0.7__0.7__0.1__0.7_,z_y__x__y__x_,5,0.0,2.82,2.544,0.001
roll_z_0_1pitch_y_0_7roll_y_0_4roll_y_0_4pris_z_0_7,roll_pitch__roll__roll__pris_,0.1_0.7__0.4__0.4__0.7_,z_y__y__y__z_,5,0.0,2.47,2.43,0.0
