name,joints,link_length,prev_axe,dof,mu,time,LCI,Z
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__x__y__z_,5,0.624,2.15,3.228,0.063
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__x__y__z_,5,0.652,2.61,4.817,0.062
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__y__z_,5,0.551,3.11,4.923,0.043
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__x__y__y_,5,0.592,2.26,4.935,0.053
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__x__y__y_,5,0.512,3.21,4.221,0.046
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__y__y_,5,0.654,2.81,3.654,0.068
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__y__y_,5,0.621,3.01,4.803,0.059
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__x__y__y_,5,0.505,2.91,4.743,0.033
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__x__y__y_,5,0.597,2.25,4.588,0.054
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__x__y__y_,5,0.412,3.32,4.868,0.018
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__x__y__y_,5,0.684,2.37,3.132,0.079
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__x__y__y_,5,0.442,2.45,4.935,0.024
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__x__y__y_,5,0.598,2.0,3.538,0.059
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__y__y_,5,0.669,2.96,4.935,0.069
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__x__z__x_,5,0.627,3.71,4.805,0.068
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__x__z__x_,5,0.7,2.51,3.744,0.063
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__x__z__x_,5,0.696,2.19,3.099,0.064
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__z__x_,5,0.637,2.0,3.935,0.054
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_1roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__x__z__x_,5,0.639,2.75,4.909,0.067
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__z__z_,5,0.581,2.97,3.352,0.066
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__z__z_,5,0.605,2.71,4.897,0.058
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__x__z__z_,5,0.659,2.72,3.93,0.063
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__x__z__z_,5,0.587,2.45,4.651,0.06
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__x__z__z_,5,0.635,2.71,4.827,0.063
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__z__z_,5,0.616,2.72,4.935,0.075
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__y_,5,0.654,2.56,2.85,0.058
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__z__y_,5,0.578,2.82,3.535,0.066
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__z__y_,5,0.619,3.62,4.935,0.051
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__x__z__y_,5,0.607,2.41,4.111,0.049
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__x__z__y_,5,0.606,2.36,3.376,0.06
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__y_,5,0.623,3.12,3.737,0.064
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__x__z__y_,5,0.604,2.84,4.174,0.054
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__x__z__y_,5,0.625,2.6,3.98,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__x__z__y_,5,0.649,2.67,3.38,0.06
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__x__z__y_,5,0.622,2.45,3.324,0.067
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__z__y_,5,0.432,2.86,4.919,0.019
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__x__z__y_,5,0.673,2.76,4.282,0.07
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__x__z__y_,5,0.748,3.21,3.257,0.077
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__x__x__x_,5,0.623,2.56,3.513,0.064
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__x__x_,5,0.735,2.61,3.333,0.081
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__x__x__z_,5,0.739,2.82,3.265,0.075
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__x__x__z_,5,0.536,3.57,4.59,0.058
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_x_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__x__x__z_,5,0.641,2.76,3.915,0.066
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__x__z_,5,0.608,2.15,3.035,0.066
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__x__z_,5,0.64,2.21,4.935,0.067
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__x__x__x_,5,0.5,2.31,4.329,0.041
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__x__x_,5,0.596,2.21,3.771,0.057
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__x__x__x_,5,0.753,3.57,3.236,0.082
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__x__x__z_,5,0.599,2.51,2.776,0.059
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__x__x__z_,5,0.752,2.79,3.215,0.082
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__x__x__z_,5,0.6,1.99,3.097,0.064
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__x__z_,5,0.633,4.42,4.83,0.063
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1pris_y_0_4,roll_pitch__pitch__pitch__pris_,0.1_0.4__0.4__0.1__0.4_,z_y__x__x__y_,5,0.642,2.02,3.426,0.051
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__x_,5,0.626,3.83,4.856,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__x__z__x_,5,0.589,2.05,2.96,0.059
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4pitch_x_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__x__z__x_,5,0.587,2.66,4.595,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_1pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__x__z__x_,5,0.65,3.52,4.647,0.075
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__x__z__x_,5,0.59,4.02,4.545,0.054
roll_z_0_1pitch_y_0_1pitch_x_0_1pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__x__z__x_,5,0.562,4.62,4.634,0.048
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__z_,5,0.617,2.86,2.619,0.059
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__x__z__z_,5,0.665,2.66,3.852,0.065
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4roll_z_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__x__z__z_,5,0.628,3.01,3.966,0.052
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__x__z__z_,5,0.754,3.55,3.126,0.083
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_4roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__x__z__z_,5,0.638,2.5,2.747,0.053
roll_z_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_1roll_z_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__x__z__z_,5,0.664,2.4,3.294,0.051
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__x__z__x_,5,0.693,3.58,3.206,0.061
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__z__y_,5,0.597,2.56,4.625,0.055
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__z__y_,5,0.614,2.37,3.424,0.071
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__y__z__y_,5,0.608,2.15,3.21,0.058
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__y__z__y_,5,0.632,3.42,4.807,0.062
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__z__y_,5,0.478,4.06,4.847,0.028
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__z__y_,5,0.684,2.26,3.5,0.062
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__y__z__y_,5,0.665,2.6,3.84,0.064
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__z__y_,5,0.606,5.37,3.543,0.06
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__y__z__y_,5,0.616,3.68,4.934,0.059
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__z__y_,5,0.422,4.32,4.863,0.017
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__z__y_,5,0.639,2.96,4.935,0.06
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_z_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__z__y_,5,0.76,2.45,3.807,0.08
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__x_,5,0.719,4.17,3.473,0.079
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__x_,5,0.609,2.65,4.935,0.049
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__x_,5,0.555,2.5,4.2,0.055
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__x_,5,0.635,3.57,4.935,0.063
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__x_,5,0.659,2.81,3.868,0.071
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__x_,5,0.661,2.45,3.615,0.074
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__x_,5,0.754,2.55,3.5,0.08
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__x_,5,0.597,4.33,4.471,0.057
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__z_,5,0.62,3.61,3.463,0.059
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__z_,5,0.662,3.07,4.214,0.07
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__z_,5,0.591,2.51,3.907,0.055
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__z_,5,0.634,3.07,4.926,0.063
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__z_,5,0.609,2.06,3.259,0.067
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__z_,5,0.651,2.51,3.332,0.068
roll_z_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__z_,5,0.649,2.25,3.712,0.064
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.689,3.27,3.838,0.073
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.606,4.28,4.503,0.06
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__y__y_,5,0.659,2.55,4.935,0.058
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.608,2.66,4.009,0.05
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.586,2.36,2.919,0.059
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1,roll_pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__y_,5,0.699,2.42,3.914,0.059
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.469,2.81,4.911,0.031
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.609,5.12,4.41,0.058
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4_,z_y__y__y__y_,5,0.671,2.61,3.911,0.076
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__y__y_,5,0.574,2.2,4.79,0.048
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__y__y__y_,5,0.651,2.6,3.884,0.066
roll_z_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__y__y_,5,0.625,2.3,3.958,0.051
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.4_,z_y__y__y__y_,5,0.609,2.4,4.765,0.049
roll_z_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_1,roll_pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1_,z_y__y__y__y_,5,0.53,2.65,4.626,0.038
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__x__y_,5,0.664,2.6,3.908,0.064
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.4_,z_y__y__x__y_,5,0.726,2.26,2.837,0.082
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1_,z_y__y__x__y_,5,0.639,4.11,4.891,0.067
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.4_,z_y__y__x__y_,5,0.603,2.7,4.82,0.058
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.1_,z_y__y__x__y_,5,0.619,2.66,2.663,0.06
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1_,z_y__y__x__y_,5,0.756,3.01,3.59,0.071
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.1_,z_y__y__x__y_,5,0.633,2.3,4.249,0.068
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.4_,z_y__y__x__y_,5,0.479,3.47,4.935,0.03
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_1,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.1_,z_y__y__x__y_,5,0.619,2.46,4.015,0.051
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.4__0.1__0.1__0.4_,z_y__y__x__y_,5,0.655,2.46,3.976,0.063
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4_,z_y__y__x__y_,5,0.677,2.31,3.284,0.061
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4roll_y_0_4,roll_pitch__pitch__roll__roll_,0.1_0.1__0.1__0.4__0.4_,z_y__y__x__y_,5,0.588,1.96,2.983,0.059
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1pris_y_0_4,roll_pitch__pitch__roll__pris_,0.1_0.1__0.4__0.1__0.4_,z_y__y__y__y_,5,0.659,2.42,3.228,0.057
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_y_0_4pris_z_0_4,roll_pitch__pitch__roll__pris_,0.1_0.1__0.1__0.4__0.4_,z_y__y__y__z_,5,0.588,2.16,3.378,0.065
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4pitch_y_0_4,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.4_,z_y__y__y__y_,5,0.653,3.21,4.935,0.055
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4pitch_y_0_1,roll_pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.4__0.1_,z_y__y__y__y_,5,0.628,2.66,4.935,0.062
