name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1roll_y_0_4pitch_y_0_4roll_z_0_4pitch_y_0_4pitch_z_0_1,roll_roll__pitch__roll__pitch__pitch_,0.1_0.4__0.4__0.4__0.4__0.1_,z_y__y__z__y__z_,6,0.111,2.67,0.054,0.272
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__y__z__y_,6,0.19,3.03,0.064,0.263
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_4pitch_y_0_1,roll_roll__pitch__roll__roll__pitch_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__x__y__y_,6,0.208,2.15,0.066,0.263
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1,roll_roll__roll__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__y__y__y_,6,0.175,1.95,0.057,0.269
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_4pitch_y_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__z__y__y_,6,0.154,2.31,0.051,0.258
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1pitch_x_0_4pitch_z_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4__0.1_,z_y__y__z__x__z_,6,0.183,2.59,0.062,0.218
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1roll_x_0_4pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__x__x__y_,6,0.18,2.16,0.058,0.268
roll_z_0_1roll_y_0_4pitch_y_0_1roll_z_0_1roll_y_0_4pitch_y_0_4,roll_roll__pitch__roll__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.4_,z_y__y__z__y__y_,6,0.195,2.63,0.067,0.263
roll_z_0_1roll_y_0_4pris_y_0_4roll_z_0_1pitch_y_0_1pitch_z_0_1,roll_roll__pris__roll__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__z__y__z_,6,0.184,2.37,0.062,0.255
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4__0.4_,z_y__y__y__y__z_,6,0.179,2.26,0.059,0.256
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1roll_z_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__y__z__z_,6,0.192,2.0,0.043,0.259
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_z_0_1roll_x_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__y__z__x_,6,0.207,1.75,0.064,0.271
roll_z_0_1roll_y_0_1pitch_y_0_4roll_z_0_1pitch_y_0_1pitch_y_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.1__0.1__0.4_,z_y__y__z__y__y_,6,0.17,2.04,0.058,0.257
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_x_0_4pitch_y_0_4,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.4__0.4_,z_y__y__y__x__y_,6,0.409,1.76,0.085,0.251
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.4__0.1__0.1_,z_y__y__y__x__y_,6,0.141,2.41,0.055,0.334
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_1roll_z_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.1__0.4_,z_y__y__x__y__z_,6,0.196,3.12,0.05,0.279
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_1roll_z_0_1pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.1__0.1__0.4_,z_y__y__z__z__y_,6,0.212,2.15,0.067,0.258
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__y__y__y_,6,0.189,2.4,0.065,0.252
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4pitch_y_0_1roll_z_0_4,roll_roll__roll__roll__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__y__y__z_,6,0.21,1.85,0.067,0.28
roll_z_0_1roll_y_0_4pitch_y_0_4roll_z_0_4roll_y_0_1roll_y_0_1,roll_roll__pitch__roll__roll__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__z__y__y_,6,0.159,1.85,0.057,0.262
roll_z_0_1roll_y_0_1pitch_y_0_1roll_y_0_4roll_y_0_4roll_y_0_4,roll_roll__pitch__roll__roll__roll_,0.1_0.1__0.1__0.4__0.4__0.4_,z_y__y__y__y__y_,6,0.173,2.15,0.056,0.27
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_4roll_y_0_4pitch_y_0_1,roll_roll__roll__roll__roll__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__y__y__y_,6,0.159,2.0,0.051,0.274
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_1roll_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.1__0.4_,z_y__y__y__y__y_,6,0.158,1.8,0.054,0.252
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_1,roll_roll__roll__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__y__y__y__z_,6,0.203,2.25,0.064,0.262
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_y_0_1pitch_y_0_1,roll_roll__roll__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.1__0.1_,z_y__y__y__y__y_,6,0.177,1.8,0.058,0.24
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_y_0_4roll_y_0_1,roll_roll__roll__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4__0.1_,z_y__y__y__y__y_,6,0.168,1.86,0.054,0.278
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_1,roll_roll__roll__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__y__x__y_,6,0.183,1.85,0.061,0.264
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_x_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__x__x__x_,6,0.082,3.97,0.037,0.067
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_x_0_4pitch_z_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__y__x__z_,6,0.024,3.42,0.035,0.257
roll_z_0_1roll_y_0_1pitch_y_0_4roll_y_0_4roll_y_0_1pitch_y_0_4,roll_roll__pitch__roll__roll__pitch_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__y__y__y_,6,0.178,1.92,0.055,0.252
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_4roll_z_0_4pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__x__z__y_,6,0.181,2.06,0.057,0.243
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_1pitch_z_0_4pitch_y_0_1,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__y__y__z__y_,6,0.151,2.46,0.049,0.263
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1pitch_x_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__z__x__y_,6,0.183,1.9,0.061,0.267
roll_z_0_1roll_y_0_1roll_y_0_4roll_y_0_1roll_y_0_4roll_y_0_4,roll_roll__roll__roll__roll__roll_,0.1_0.1__0.4__0.1__0.4__0.4_,z_y__y__y__y__y_,6,0.147,2.0,0.052,0.267
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_z_0_1pitch_z_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__x__z__z_,6,0.217,1.86,0.067,0.273
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_4pitch_x_0_1roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__x__x__x_,6,0.199,1.95,0.061,0.246
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4roll_z_0_4pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__z__z__y_,6,0.175,2.31,0.06,0.255
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.4__0.4_,z_y__y__y__y__x_,6,0.163,2.59,0.052,0.268
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_4roll_y_0_4pitch_y_0_4,roll_roll__pitch__roll__roll__pitch_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__y__y__y_,6,0.134,2.1,0.048,0.243
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_1pitch_y_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__y__x__y__x_,6,0.197,2.31,0.067,0.256
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__y__y__y__z_,6,0.205,1.96,0.065,0.262
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__y__y__z_,6,0.117,2.06,0.062,0.267
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_4pitch_y_0_1roll_x_0_1,roll_roll__roll__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.1__0.1_,z_y__y__y__y__x_,6,0.198,1.75,0.065,0.259
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_4pitch_y_0_1roll_y_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.1__0.4_,z_y__y__y__y__y_,6,0.169,2.27,0.058,0.265
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1pitch_z_0_4roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.1__0.4__0.4_,z_y__y__y__z__z_,6,0.204,2.46,0.067,0.268
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.1_,z_y__y__y__y__y_,6,0.194,1.96,0.068,0.245
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_1roll_z_0_4roll_y_0_4,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4__0.4_,z_y__y__x__z__y_,6,0.104,3.72,0.042,0.281
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_z_0_4roll_y_0_1,roll_roll__roll__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.4__0.1_,z_y__y__y__z__y_,6,0.116,2.45,0.049,0.265
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_1,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__y__y__y_,6,0.196,1.85,0.06,0.255
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4roll_y_0_1roll_y_0_4,roll_roll__roll__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.1__0.4_,z_y__y__y__y__y_,6,0.216,3.02,0.069,0.263
roll_z_0_1roll_y_0_4roll_y_0_1roll_y_0_1roll_y_0_4pitch_y_0_4,roll_roll__roll__roll__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.4_,z_y__y__y__y__y_,6,0.188,2.31,0.065,0.27
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_4roll_z_0_4roll_y_0_4,roll_roll__pitch__pitch__roll__roll_,0.1_0.4__0.4__0.4__0.4__0.4_,z_y__y__z__z__y_,6,0.152,2.06,0.052,0.243
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_1roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1__0.1_,z_y__y__z__y__y_,6,0.269,2.61,0.077,0.244
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4pitch_z_0_1roll_y_0_4,roll_roll__roll__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.1__0.4_,z_y__y__y__z__y_,6,0.159,2.72,0.054,0.2
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_1roll_z_0_4pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__y__x__z__y_,6,0.1,3.56,0.024,0.4
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__y__x__y_,6,0.183,1.96,0.063,0.251
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_4roll_z_0_4roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__z__z__y_,6,0.194,2.84,0.065,0.264
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_4pitch_y_0_4roll_y_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__y__y__y_,6,0.193,1.95,0.057,0.264
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_1pitch_y_0_4roll_y_0_4,roll_roll__roll__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__y__y__y_,6,0.183,2.77,0.068,0.2
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_z_0_1roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.1_,z_y__y__z__z__y_,6,0.204,1.8,0.067,0.259
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_4pitch_x_0_1roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__z__x__y_,6,0.283,1.79,0.079,0.268
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1pitch_x_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.4__0.1_,z_y__y__z__x__x_,6,0.273,2.66,0.078,0.252
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1pitch_z_0_1pitch_y_0_4,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__y__z__y_,6,0.189,2.15,0.06,0.266
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_z_0_4roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4__0.4_,z_y__y__y__z__x_,6,0.065,2.58,0.031,0.207
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_x_0_1,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.1__0.1_,z_y__y__y__y__x_,6,0.197,2.16,0.058,0.271
roll_z_0_1roll_y_0_1roll_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_1,roll_roll__roll__pitch__roll__pitch_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__y__y__x__y_,6,0.195,2.16,0.062,0.265
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_4pitch_z_0_4pitch_y_0_4,roll_roll__roll__pitch__pitch__pitch_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__y__z__y_,6,0.187,2.43,0.061,0.266
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_x_0_1roll_x_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__x__x__x_,6,0.174,2.17,0.069,0.207
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_4pitch_z_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.1__0.4__0.1__0.4_,z_y__y__x__z__x_,6,0.027,2.66,0.005,0.461
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_1pitch_y_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__x__y__y_,6,0.046,3.62,0.011,0.366
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_1pitch_y_0_4roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__z__y__z_,6,0.172,2.36,0.062,0.267
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_y_0_1pitch_y_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.1_,z_y__y__x__y__y_,6,0.168,1.85,0.053,0.264
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_4roll_y_0_4roll_y_0_1,roll_roll__roll__pitch__roll__roll_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__y__y__y_,6,0.168,1.81,0.053,0.252
roll_z_0_1pris_z_0_1pris_y_0_4pris_x_0_4pitch_x_0_4roll_x_0_4,roll_pris__pris__pris__pitch__roll_,0.1_0.1__0.4__0.4__0.4__0.4_,z_z__y__x__x__x_,6,0.149,2.15,0.049,0.26
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_1pitch_y_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__y__z__y_,6,0.192,2.31,0.061,0.262
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_4roll_y_0_1roll_y_0_1,roll_roll__pitch__roll__roll__roll_,0.1_0.1__0.4__0.4__0.1__0.1_,z_y__y__x__y__y_,6,0.184,1.8,0.063,0.253
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__y__z__x_,6,0.183,1.95,0.061,0.261
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_4pitch_y_0_1roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__z__y__y_,6,0.291,1.76,0.075,0.254
roll_z_0_1roll_y_0_4pitch_y_0_4roll_y_0_4pitch_y_0_1roll_x_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__y__y__x_,6,0.194,1.85,0.062,0.26
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4pitch_x_0_1,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__x__z__x_,6,0.203,2.47,0.061,0.281
roll_z_0_1roll_y_0_4pitch_y_0_1roll_x_0_1roll_y_0_4pitch_y_0_1,roll_roll__pitch__roll__roll__pitch_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__y__x__y__y_,6,0.191,1.8,0.065,0.243
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_1roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.1__0.4_,z_y__y__x__z__z_,6,0.111,4.68,0.026,0.42
roll_z_0_1roll_y_0_4pitch_y_0_4roll_z_0_1pitch_y_0_1roll_z_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__z__y__z_,6,0.165,1.8,0.054,0.261
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_z_0_1pitch_z_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__y__z__z_,6,0.158,2.31,0.054,0.242
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_4pitch_y_0_4roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__y__x__y__y_,6,0.157,3.81,0.065,0.393
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_4,roll_roll__roll__pitch__roll__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__y__x__y_,6,0.206,2.31,0.064,0.264
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_1roll_z_0_4pitch_y_0_4,roll_roll__roll__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__y__z__y_,6,0.207,2.0,0.061,0.265
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_4roll_z_0_4,roll_roll__pitch__roll__pitch__roll_,0.1_0.4__0.4__0.1__0.4__0.4_,z_y__y__x__y__z_,6,0.181,2.66,0.054,0.281
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_4pitch_z_0_1pitch_x_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.4__0.1__0.4_,z_y__y__z__z__x_,6,0.207,2.76,0.064,0.267
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_x_0_1pitch_z_0_4roll_x_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.1__0.4__0.1_,z_y__y__x__z__x_,6,0.213,3.27,0.064,0.205
roll_z_0_1roll_y_0_1pitch_y_0_1pitch_x_0_4pitch_x_0_4roll_y_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.1__0.4__0.4__0.1_,z_y__y__x__x__y_,6,0.146,3.44,0.056,0.126
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_1pitch_z_0_4roll_z_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__z__z__z_,6,0.199,2.33,0.067,0.259
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__y__x__y_,6,0.178,1.84,0.06,0.265
roll_z_0_1roll_y_0_1pitch_y_0_1roll_z_0_4pitch_y_0_1pitch_x_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.1__0.1__0.4__0.1__0.4_,z_y__y__z__y__x_,6,0.182,1.95,0.057,0.281
roll_z_0_1roll_y_0_1roll_y_0_1roll_y_0_4pitch_y_0_4pitch_x_0_4,roll_roll__roll__roll__pitch__pitch_,0.1_0.1__0.1__0.4__0.4__0.4_,z_y__y__y__y__x_,6,0.193,1.96,0.058,0.269
roll_z_0_1roll_y_0_1pitch_y_0_4roll_z_0_4pitch_y_0_4pitch_z_0_4,roll_roll__pitch__roll__pitch__pitch_,0.1_0.1__0.4__0.4__0.4__0.4_,z_y__y__z__y__z_,6,0.393,2.98,0.082,0.265
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_1roll_y_0_4pitch_y_0_1,roll_roll__pitch__pitch__roll__pitch_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__x__y__y_,6,0.175,1.9,0.059,0.263
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_4roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.4_,z_y__y__z__y__z_,6,0.173,2.36,0.063,0.24
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pitch_y_0_4,roll_roll__pitch__pitch__roll__pitch_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__y__x__y_,6,0.197,2.15,0.069,0.254
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_4roll_y_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.1__0.4__0.4_,z_y__y__x__z__y_,6,0.174,4.12,0.054,0.216
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_z_0_4pitch_z_0_1roll_x_0_1,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__z__z__x_,6,0.211,1.81,0.063,0.265
roll_z_0_1roll_y_0_1pitch_y_0_4roll_z_0_4roll_y_0_4roll_y_0_1,roll_roll__pitch__roll__roll__roll_,0.1_0.1__0.4__0.4__0.4__0.1_,z_y__y__z__y__y_,6,0.179,2.0,0.059,0.247
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_x_0_1pitch_x_0_1pitch_y_0_4,roll_roll__pitch__pitch__pitch__pitch_,0.1_0.4__0.4__0.1__0.1__0.4_,z_y__y__x__x__y_,6,0.186,1.95,0.064,0.252
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_z_0_1roll_z_0_4roll_y_0_1,roll_roll__pitch__pitch__roll__roll_,0.1_0.1__0.4__0.1__0.4__0.1_,z_y__y__z__z__y_,6,0.207,1.8,0.064,0.25
roll_z_0_1roll_y_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_1roll_z_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.1__0.4__0.4__0.1__0.4_,z_y__y__x__y__z_,6,0.177,1.85,0.064,0.264
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_z_0_4pitch_y_0_1roll_x_0_4,roll_roll__pitch__pitch__pitch__roll_,0.1_0.4__0.1__0.4__0.1__0.4_,z_y__y__z__y__x_,6,0.17,2.28,0.052,0.279
roll_z_0_1roll_y_0_4pitch_y_0_1pris_x_0_4pitch_y_0_4roll_y_0_1,roll_roll__pitch__pris__pitch__roll_,0.1_0.4__0.1__0.4__0.4__0.1_,z_y__y__x__y__y_,6,0.099,3.43,0.045,0.036
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1,roll_roll__roll__pitch__pitch__roll_,0.1_0.4__0.4__0.4__0.1__0.1_,z_y__y__y__y__x_,6,0.204,2.19,0.06,0.281
