name,joints,link_length,prev_axe,dof,mu,time,LCI,Z
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.096,4.71,0.045,2.985
roll_z_0_1pitch_y_0_7roll_x_0_7pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.078,4.66,0.044,5.392
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.094,5.01,0.046,4.941
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.072,4.77,0.047,3.364
roll_z_0_1pitch_y_0_7roll_x_0_4pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.07,4.66,0.045,5.056
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.104,4.54,0.047,3.114
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.102,4.65,0.045,5.474
roll_z_0_1pitch_y_0_4roll_x_0_7pitch_y_0_1,roll_pitch__roll__pitch_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.103,4.71,0.047,3.031
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.103,4.5,0.045,3.188
roll_z_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.11,4.75,0.046,4.989
roll_z_0_1pitch_y_0_4roll_x_0_1pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.11,4.69,0.046,2.477
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.074,4.96,0.045,3.616
roll_z_0_1pitch_y_0_1roll_x_0_7pitch_y_0_4,roll_pitch__roll__pitch_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.058,4.46,0.044,3.675
roll_z_0_1pitch_y_0_1roll_x_0_4pitch_y_0_7,roll_pitch__roll__pitch_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.1,4.7,0.05,2.494
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.073,4.71,0.045,2.968
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.059,4.66,0.045,5.486
roll_z_0_1pitch_y_0_7roll_x_0_7roll_y_0_1,roll_pitch__roll__roll_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.103,4.66,0.046,3.015
roll_z_0_1pitch_y_0_7roll_x_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.062,4.76,0.044,3.153
roll_z_0_1pitch_y_0_7roll_x_0_4roll_y_0_1,roll_pitch__roll__roll_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.067,5.26,0.046,0.201
roll_z_0_1pitch_y_0_7roll_x_0_1roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.106,4.91,0.045,2.246
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.094,4.61,0.045,5.393
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.068,4.46,0.046,5.465
roll_z_0_1pitch_y_0_4roll_x_0_7roll_y_0_1,roll_pitch__roll__roll_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.098,4.77,0.043,4.95
roll_z_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.074,4.65,0.045,3.388
roll_z_0_1pitch_y_0_4roll_x_0_1roll_y_0_7,roll_pitch__roll__roll_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.048,4.72,0.047,0.199
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.105,4.72,0.046,4.916
roll_z_0_1pitch_y_0_1roll_x_0_7roll_y_0_4,roll_pitch__roll__roll_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.074,4.51,0.044,5.345
roll_z_0_1pitch_y_0_1roll_x_0_4roll_y_0_7,roll_pitch__roll__roll_,0.1_0.1__0.4__0.7_,z_y__x__y_,4,0.104,4.72,0.046,2.413
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__z__x_,4,0.099,5.02,0.046,5.406
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__z__x_,4,0.076,5.06,0.047,4.929
roll_z_0_1pitch_y_0_7pitch_z_0_7pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__z__x_,4,0.073,5.07,0.045,3.033
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.7_,z_y__z__x_,4,0.074,4.8,0.046,5.454
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__z__x_,4,0.055,4.92,0.045,5.477
roll_z_0_1pitch_y_0_7pitch_z_0_4pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__z__x_,4,0.112,5,0.044,4.907
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__z__x_,4,0.106,5.01,0.049,4.812
roll_z_0_1pitch_y_0_7pitch_z_0_1pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__z__x_,4,0.075,5,0.045,5.014
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__z__x_,4,0.109,4.69,0.049,2.475
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__z__x_,4,0.077,4.7,0.045,4.964
roll_z_0_1pitch_y_0_4pitch_z_0_7pitch_x_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__z__x_,4,0.098,4.7,0.045,5.033
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__z__x_,4,0.072,4.5,0.044,3.483
roll_z_0_1pitch_y_0_4pitch_z_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,0.072,4.56,0.044,5.066
roll_z_0_1pitch_y_0_4pitch_z_0_1pitch_x_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__z__x_,4,0.104,4.65,0.046,3.349
roll_z_0_1pitch_y_0_1pitch_z_0_7pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__z__x_,4,0.075,4.7,0.045,4.542
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_z_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__z__z_,4,0.068,4.86,0.046,4.956
roll_z_0_1pitch_y_0_7pitch_z_0_7roll_z_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__z__z_,4,0.098,4.86,0.045,5.489
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__x__x_,4,0.072,4.71,0.045,5.547
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__x__x_,4,0.111,4.66,0.044,5.493
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.1_,z_y__x__x_,4,0.1,4.66,0.045,5.495
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__x__x_,4,0.073,4.86,0.044,5.522
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__x__x_,4,0.073,4.76,0.045,3.388
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__x__x_,4,0.096,4.86,0.044,2.914
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__x__x_,4,0.104,5.07,0.046,2.756
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__x__x_,4,0.07,5.62,0.045,2.962
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.7_,z_y__x__x_,4,0.107,4.86,0.047,0.29
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.4_,z_y__x__x_,4,0.098,4.7,0.047,4.953
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.1_,z_y__x__x_,4,0.105,4.6,0.045,2.384
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__x__x_,4,0.072,4.7,0.044,5.059
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,0.075,4.71,0.046,0.216
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__x__x_,4,0.102,4.76,0.049,4.434
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.7_,z_y__x__x_,4,0.107,4.7,0.052,0.289
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.4_,z_y__x__x_,4,0.055,5.22,0.049,0.213
roll_z_0_1pitch_y_0_1pitch_x_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__x__x_,4,0.107,4.56,0.045,2.218
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__x__z_,4,0.064,4.56,0.045,5.549
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__x__z_,4,0.103,4.7,0.046,5.443
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_z_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__x__z_,4,0.041,5.41,0.044,0.23
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__x__z_,4,0.071,5.11,0.044,5.561
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_z_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__x__z_,4,0.103,4.86,0.046,2.965
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__x__z_,4,0.104,4.66,0.044,2.428
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__x__z_,4,0.07,4.9,0.046,0.216
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_z_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__x__z_,4,0.108,4.72,0.048,2.404
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__x__z_,4,0.108,4.77,0.047,0.285
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.7_,z_y__x__z_,4,0.075,4.65,0.045,4.521
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__x__z_,4,0.099,4.7,0.047,2.162
roll_z_0_1pitch_y_0_4pitch_x_0_7pris_z_0_7,roll_pitch__pitch__pris_,0.1_0.4__0.7__0.7_,z_y__x__z_,4,0.105,4.91,0.046,0.032
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.074,4.66,0.045,5.515
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.107,4.71,0.046,5.491
roll_z_0_1pitch_y_0_7pitch_x_0_7pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.105,4.7,0.045,5.533
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.096,4.91,0.048,0.274
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.107,4.76,0.046,3.028
roll_z_0_1pitch_y_0_7pitch_x_0_4pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.073,4.76,0.045,2.977
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.7_,z_y__x__y_,4,0.103,5.02,0.048,3.028
roll_z_0_1pitch_y_0_7pitch_x_0_1pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.071,4.86,0.044,2.972
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.101,4.76,0.045,2.407
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.107,4.75,0.043,2.425
roll_z_0_1pitch_y_0_4pitch_x_0_7pitch_y_0_1,roll_pitch__pitch__pitch_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.098,4.7,0.046,4.923
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__x__y_,4,0.074,4.75,0.045,4.498
roll_z_0_1pitch_y_0_4pitch_x_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.076,4.71,0.046,4.442
roll_z_0_1pitch_y_0_4pitch_x_0_1pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.107,4.5,0.045,4.414
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_7,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.075,4.66,0.046,0.292
roll_z_0_1pitch_y_0_1pitch_x_0_7pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.102,4.7,0.045,2.114
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__x__y_,4,0.076,4.9,0.045,5.377
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.4_,z_y__x__y_,4,0.099,4.76,0.045,2.88
roll_z_0_1pitch_y_0_7pitch_x_0_7roll_y_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.7__0.1_,z_y__x__y_,4,0.102,4.7,0.044,5.566
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__x__y_,4,0.075,4.7,0.046,5.47
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__x__y_,4,0.061,4.66,0.046,5.472
roll_z_0_1pitch_y_0_7pitch_x_0_4roll_y_0_1,roll_pitch__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__x__y_,4,0.101,4.75,0.045,5.474
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.7_,z_y__x__y_,4,0.107,4.65,0.045,4.966
roll_z_0_1pitch_y_0_7pitch_x_0_1roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__x__y_,4,0.107,4.91,0.049,3.363
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.7_,z_y__x__y_,4,0.076,4.51,0.045,0.208
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.4_,z_y__x__y_,4,0.074,4.6,0.044,4.955
roll_z_0_1pitch_y_0_4pitch_x_0_7roll_y_0_1,roll_pitch__pitch__roll_,0.1_0.4__0.7__0.1_,z_y__x__y_,4,0.098,4.55,0.048,0.289
roll_z_0_1pitch_y_0_4pitch_x_0_4roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,0.068,5.16,0.051,0.163
roll_z_0_1pitch_y_0_4pitch_x_0_1roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.072,4.46,0.045,4.408
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.7_,z_y__x__y_,4,0.108,4.56,0.045,4.556
roll_z_0_1pitch_y_0_1pitch_x_0_7roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.4_,z_y__x__y_,4,0.076,4.56,0.045,4.468
roll_z_0_1pitch_y_0_4roll_x_0_1pris_y_0_7,roll_pitch__roll__pris_,0.1_0.4__0.1__0.7_,z_y__x__y_,4,0.098,4.76,0.046,0.048
roll_z_0_1roll_y_0_7pitch_y_0_7roll_x_0_7,roll_roll__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__y__x_,4,0.074,4.6,0.046,0.245
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_4,roll_roll__pitch__roll_,0.1_0.7__0.4__0.4_,z_y__y__x_,4,0.07,4.61,0.046,3.344
roll_z_0_1roll_y_0_7pitch_y_0_4roll_x_0_1,roll_roll__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__y__x_,4,0.074,4.65,0.045,5.012
roll_z_0_1roll_y_0_7pitch_y_0_1roll_x_0_4,roll_roll__pitch__roll_,0.1_0.7__0.1__0.4_,z_y__y__x_,4,0.07,4.7,0.044,4.599
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_7,roll_roll__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__y__x_,4,0.076,4.66,0.044,4.99
roll_z_0_1roll_y_0_4pitch_y_0_4roll_x_0_4,roll_roll__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,0.045,4.61,0.046,0.208
roll_z_0_1roll_y_0_1pitch_y_0_4roll_x_0_7,roll_roll__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__y__x_,4,0.07,5.01,0.05,3.319
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_z_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__y__z_,4,0.07,5.4,0.051,0.242
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_z_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__y__z_,4,0.043,4.77,0.046,0.244
roll_z_0_1roll_y_0_4pitch_y_0_7pitch_z_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.7__0.7_,z_y__y__z_,4,0.071,5.41,0.051,0.233
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.075,4.76,0.046,3.003
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.4_,z_y__y__y_,4,0.075,4.65,0.045,0.234
roll_z_0_1roll_y_0_7pitch_y_0_7pitch_y_0_1,roll_roll__pitch__pitch_,0.1_0.7__0.7__0.1_,z_y__y__y_,4,0.077,4.7,0.046,0.227
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.7__0.4__0.7_,z_y__y__y_,4,0.043,4.62,0.045,0.21
roll_z_0_1roll_y_0_7pitch_y_0_4pitch_y_0_1,roll_roll__pitch__pitch_,0.1_0.7__0.4__0.1_,z_y__y__y_,4,0.076,4.56,0.045,0.24
roll_z_0_1roll_y_0_7pitch_y_0_1pitch_y_0_4,roll_roll__pitch__pitch_,0.1_0.7__0.1__0.4_,z_y__y__y_,4,0.072,4.75,0.045,0.251
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.4__0.7_,z_y__y__y_,4,0.073,4.76,0.045,3.393
roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4,roll_roll__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.069,5.51,0.05,0.227
roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_7,roll_roll__pitch__pitch_,0.1_0.4__0.1__0.7_,z_y__y__y_,4,0.071,4.75,0.044,3.75
roll_z_0_1roll_y_0_7pitch_y_0_7roll_y_0_7,roll_roll__pitch__roll_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.072,5.06,0.048,4.929
roll_z_0_1roll_y_0_7pitch_y_0_7roll_y_0_1,roll_roll__pitch__roll_,0.1_0.7__0.7__0.1_,z_y__y__y_,4,0.074,4.55,0.046,0.204
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_7,roll_roll__pitch__roll_,0.1_0.7__0.4__0.7_,z_y__y__y_,4,0.075,4.62,0.045,5.024
roll_z_0_1roll_y_0_7pitch_y_0_4roll_y_0_1,roll_roll__pitch__roll_,0.1_0.7__0.4__0.1_,z_y__y__y_,4,0.077,4.76,0.047,4.976
roll_z_0_1roll_y_0_4pitch_y_0_7roll_y_0_7,roll_roll__pitch__roll_,0.1_0.4__0.7__0.7_,z_y__y__y_,4,0.069,5.36,0.05,0.229
roll_z_0_1roll_y_0_4pitch_y_0_4roll_y_0_7,roll_roll__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__y__y_,4,0.076,4.76,0.046,4.971
roll_z_0_1roll_y_0_4pitch_y_0_4roll_y_0_4,roll_roll__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.072,4.7,0.045,5.023
roll_z_0_1roll_y_0_4pitch_y_0_1roll_y_0_7,roll_roll__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__y__y_,4,0.069,5.07,0.046,3.917
roll_z_0_1roll_y_0_1pitch_y_0_7roll_y_0_7,roll_roll__pitch__roll_,0.1_0.1__0.7__0.7_,z_y__y__y_,4,0.069,5.41,0.045,0.189
roll_z_0_1roll_y_0_1pitch_y_0_4roll_y_0_7,roll_roll__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__y__y_,4,0.071,5.26,0.044,3.36
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_7,roll_roll__roll__pitch_,0.1_0.4__0.4__0.7_,z_y__y__y_,4,0.073,4.65,0.045,5.042
roll_z_0_1roll_y_0_4roll_y_0_4pitch_y_0_4,roll_roll__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.075,4.6,0.046,4.944
roll_z_0_1roll_y_0_4roll_y_0_1pitch_y_0_7,roll_roll__roll__pitch_,0.1_0.4__0.1__0.7_,z_y__y__y_,4,0.075,4.66,0.046,0.218
roll_z_0_1roll_y_0_1roll_y_0_7pitch_y_0_4,roll_roll__roll__pitch_,0.1_0.1__0.7__0.4_,z_y__y__y_,4,0.075,4.72,0.045,4.55
roll_z_0_1roll_y_0_1roll_y_0_4pitch_y_0_7,roll_roll__roll__pitch_,0.1_0.1__0.4__0.7_,z_y__y__y_,4,0.075,4.7,0.044,3.741
roll_z_0_1roll_y_0_7roll_y_0_7roll_y_0_7,roll_roll__roll__roll_,0.1_0.7__0.7__0.7_,z_y__y__y_,4,0.069,5.02,0.047,0.208
roll_z_0_1roll_y_0_7roll_y_0_7roll_y_0_4,roll_roll__roll__roll_,0.1_0.7__0.7__0.4_,z_y__y__y_,4,0.072,4.76,0.045,0.235
roll_z_0_1roll_y_0_7roll_y_0_7roll_y_0_1,roll_roll__roll__roll_,0.1_0.7__0.7__0.1_,z_y__y__y_,4,0.072,4.7,0.045,2.871
roll_z_0_1roll_y_0_7roll_y_0_4roll_y_0_7,roll_roll__roll__roll_,0.1_0.7__0.4__0.7_,z_y__y__y_,4,0.074,4.71,0.045,5.473
roll_z_0_1roll_y_0_4roll_y_0_7roll_y_0_7,roll_roll__roll__roll_,0.1_0.4__0.7__0.7_,z_y__y__y_,4,0.059,4.92,0.045,3.327
roll_z_0_1roll_y_0_4roll_y_0_7roll_y_0_1,roll_roll__roll__roll_,0.1_0.4__0.7__0.1_,z_y__y__y_,4,0.073,4.72,0.046,4.366
roll_z_0_1roll_y_0_4roll_y_0_4roll_y_0_4,roll_roll__roll__roll_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.074,4.55,0.046,4.947
roll_z_0_1pitch_y_0_7roll_z_0_4roll_y_0_4,roll_pitch__roll__roll_,0.1_0.7__0.4__0.4_,z_y__z__y_,4,0.056,4.86,0.043,3.404
