name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pris_y_0_4pris_x_0_4pris_x_0_4,roll_pris__pris__pris_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pris_x_0_4roll_x_0_4,roll_pris__pris__roll_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pris_x_0_4pitch_z_0_4,roll_pris__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pris_x_0_4pitch_y_0_4,roll_pris__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pris_x_0_4roll_y_0_4,roll_pris__pris__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_z_0_4pris_y_0_4,roll_pris__roll__pris_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_z_0_4pitch_y_0_4,roll_pris__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-0.87,9.0825,13.129,-0.872625
roll_z_0_1pris_y_0_4roll_z_0_4roll_y_0_4,roll_pris__roll__roll_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pitch_x_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4roll_z_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pris_x_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4roll_x_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pitch_z_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pris_y_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pris_z_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4pitch_y_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_x_0_4roll_y_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_x_0_4pris_y_0_4,roll_pris__roll__pris_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_x_0_4pris_z_0_4,roll_pris__roll__pris_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_x_0_4pitch_y_0_4,roll_pris__roll__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4roll_x_0_4roll_y_0_4,roll_pris__roll__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_z_0_4pitch_x_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_z_0_4roll_z_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,-0.8384375,8.7796875,12.65878125,-0.837
roll_z_0_1pris_y_0_4pitch_z_0_4pris_x_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_z_0_4roll_x_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-0.93625,9.504999999999999,14.0641875,-0.9325
roll_z_0_1pris_y_0_4pitch_z_0_4pitch_z_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,-0.716,7.766875000000001,10.78484375,-0.70959375
roll_z_0_1pris_y_0_4pitch_z_0_4pris_y_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_z_0_4pris_z_0_4,roll_pris__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pris_y_0_4pitch_z_0_4pitch_y_0_4,roll_pris__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-0.934375,9.530000000000001,14.06475,-0.9341875
roll_z_0_1pris_y_0_4pitch_z_0_4roll_y_0_4,roll_pris__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__z__y_,4,-0.84325,8.8125,12.657625,-0.84125
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_x_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4roll_z_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4pris_x_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4roll_x_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__x__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_z_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__x__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4pris_y_0_4,roll_pitch__pris__pris_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4pitch_y_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_x_0_4roll_y_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__x__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_x_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,-0.50309375,6.59875,7.74375,-0.44759375
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,0.0670625,4.1815625,0.037625,0.182859375
roll_z_0_1pitch_y_0_4pitch_y_0_4pris_x_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,-0.74,8.225,11.256499999999999,-0.7415
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,0.07032812499999999,4.484375,0.034687499999999996,0.218421875
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_z_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,0.05415625,3.7299999999999995,0.0388125,0.21292187499999998
roll_z_0_1pitch_y_0_4pitch_y_0_4pris_y_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_y_0_4pris_z_0_4,roll_pitch__pitch__pris_,0.1_0.4__0.4__0.4_,z_y__y__z_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4,roll_pitch__pitch__pitch_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.058203124999999994,3.8553125,0.042640625,0.22442187500000002
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__y_,4,0.058859375,3.953125,0.03946875,0.172640625
roll_z_0_1pitch_y_0_4pris_z_0_4pitch_x_0_4,roll_pitch__pris__pitch_,0.1_0.4__0.4__0.4_,z_y__z__x_,4,-1.0,10.0,15.0,-1.0
roll_z_0_1pitch_y_0_4pris_z_0_4roll_z_0_4,roll_pitch__pris__roll_,0.1_0.4__0.4__0.4_,z_y__z__z_,4,-1.0,10.0,15.0,-1.0
