name,joints,link_length,prev_axe,dof,mu,time,Z,LCI
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.7_,z_y__y__x_,4,0.098,2.87,4.536,0.05
roll_z_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.4__0.4__0.4_,z_y__y__x_,4,0.025,3.04,3.568,0.05
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.4__0.1__1.0_,z_y__y__x_,4,0.145,3.07,4.097,0.104
roll_z_0_1pitch_y_0_4pitch_y_0_1roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.4__0.1__0.7_,z_y__y__x_,4,0.024,2.66,3.7,0.054
roll_z_0_1pitch_y_0_1pitch_y_1_0roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.1__1.0__1.0_,z_y__y__x_,4,0.038,3.57,3.04,0.019
roll_z_0_1pitch_y_0_1pitch_y_1_0roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.1__1.0__0.4_,z_y__y__x_,4,0.042,2.82,4.584,0.036
roll_z_0_1pitch_y_0_1pitch_y_1_0roll_x_0_1,roll_pitch__pitch__roll_,0.1_0.1__1.0__0.1_,z_y__y__x_,4,0.051,2.92,4.345,0.058
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.7_,z_y__y__x_,4,0.03,3.17,4.052,0.033
roll_z_0_1pitch_y_0_1pitch_y_0_7roll_x_0_4,roll_pitch__pitch__roll_,0.1_0.1__0.7__0.4_,z_y__y__x_,4,0.03,2.57,2.155,0.034
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.1__0.4__1.0_,z_y__y__x_,4,0.052,2.94,2.558,0.07
roll_z_0_1pitch_y_0_1pitch_y_0_4roll_x_0_7,roll_pitch__pitch__roll_,0.1_0.1__0.4__0.7_,z_y__y__x_,4,0.02,3.68,4.769,0.023
roll_z_0_1pitch_y_0_1pitch_y_0_1roll_x_1_0,roll_pitch__pitch__roll_,0.1_0.1__0.1__1.0_,z_y__y__x_,4,0.066,2.25,4.824,0.073
roll_z_0_1pitch_y_1_0pitch_y_1_0pitch_z_1_0,roll_pitch__pitch__pitch_,0.1_1.0__1.0__1.0_,z_y__y__z_,4,0.039,3.68,3.295,0.045
