Date,Time ,Arm ,Results ,,,,
"13/06/19, 15:28",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:29",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:29",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:29",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:31",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:31",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:31",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:32",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:32",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:34",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:34",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:35",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:35",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_1roll_y_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results ,,,,
"13/06/19, 15:35",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:36",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:36",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:37",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:37",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:37",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:38",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:38",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:38",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:39",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:39",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:40",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:40",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 15:40",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 15:41",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:41",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:41",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:42",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:42",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:43",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 15:43",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:44",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:44",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:44",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:45",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:45",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:45",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:46",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:46",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:47",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:47",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:47",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:48",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:48",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:49",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:49",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:49",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:50",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pitch_y_0_4,"True,True,True,True,True"
"13/06/19, 15:50",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_1,"True,True,True,True,True"
"13/06/19, 15:51",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pitch_y_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 15:51",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:52",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:52",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:52",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:53",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:53",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:53",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:54",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:54",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:55",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:55",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:55",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:56",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:56",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:56",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:57",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:57",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:58",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 15:58",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:58",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pris_z_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 15:59",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 15:59",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 16:00",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pris_z_0_1,"True,True,True,True,True"
"13/06/19, 16:00",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pris_z_0_4,"True,True,True,True,True"
"13/06/19, 16:00",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pris_z_0_1,"True,True,True,True,True"
"13/06/19, 16:01",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pris_z_0_4,"True,True,True,True,True"
"13/06/19, 16:01",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:01",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:02",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:02",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:02",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:03",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:03",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:04",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:04",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:04",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:05",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:05",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:06",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:06",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4pris_y_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 16:07",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:07",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:07",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:08",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:08",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:08",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:09",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:09",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:10",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:10",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:10",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pris_y_0_1,"True,True,True,True,True"
"13/06/19, 16:11",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4pris_y_0_4,"True,True,True,True,True"
"13/06/19, 16:11",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:12",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:12",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:12",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:13",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:13",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:13",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:14",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_z_0_1,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 16:14",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:15",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:15",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:15",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:16",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:16",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:16",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:17",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:17",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:18",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:18",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:18",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:19",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:19",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:19",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:20",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:20",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_z_0_1,"True,True,True,True,True"
"13/06/19, 16:21",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_z_0_4,"True,True,True,True,True"
"13/06/19, 16:21",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:21",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 16:22",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:22",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:23",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:23",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:23",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:24",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:24",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:25",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:25",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:25",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:26",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:26",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:26",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:27",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:27",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:27",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:28",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:28",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:29",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:29",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 16:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:30",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_1,"True,True,True,True,True"
"13/06/19, 16:31",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_y_0_4,"True,True,True,True,True"
"13/06/19, 16:31",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:32",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:32",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:32",roll_z_0_1roll_y_0_1pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:33",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_1pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:34",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:34",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:34",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:35",roll_z_0_1roll_y_0_1pitch_y_0_4pitch_y_0_4pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:35",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:36",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:36",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_1pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:36",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:37",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
Date,Time ,Arm ,Results 
"13/06/19, 16:38",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:38",roll_z_0_1roll_y_0_4pitch_y_0_1pitch_y_0_4pitch_y_0_4roll_x_0_4,"True,True,True,True,True"
"13/06/19, 16:38",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_1,"True,True,True,True,True"
"13/06/19, 16:39",roll_z_0_1roll_y_0_4pitch_y_0_4pitch_y_0_1pitch_y_0_1roll_x_0_4,"True,True,True,True,True"
